gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,1,1,0,19.95,19.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,19,1,1,95.15,1789.25,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,70,1,1,110.2,7689.8,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,7,1,1,78.5,571.05,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,60,1,1,89.55,5231.2,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0,0,1,21,1,0,19.6,397.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,36,1,0,19.2,702.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,1,1,0,50.65,50.65,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,72,1,1,94.65,6747.35,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,2,1,1,73.55,145.4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0,19.9,19.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,7,1,1,69.95,529.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,22,1,1,19.25,412.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,33,1,0,80.6,2651.1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,1,1,25,1,1,90.4,2178.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,39,0,0,35.55,1309.15,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,17,0,0,25.1,382.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,2,1,1,19.9,33.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,1,3,1,1,56.15,168.15,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,12,1,0,95.5,1115.15,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,1,1,47,1,0,20.05,951.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,71,1,0,111.3,7985.9,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,0,0,0,27,1,0,59.45,1611.65,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,1,1,63,1,0,19.55,1245.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,70,1,0,65.3,4759.75,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1,1,1,0,61,1,1,98.3,6066.55,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,0,0,0,61,1,0,104.0,6363.45,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,0,72,1,0,19.7,1421.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,65,1,1,105.05,6914.95,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,4,1,1,74.9,321.75,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,3,1,0,19.3,54.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,15,0,1,30.2,469.65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,72,1,1,101.35,7323.15,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,68,1,1,85.0,5607.75,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,1,1,1,19.6,19.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,35,1,0,85.3,2917.5,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,1,72,1,1,80.45,5886.85,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,42,0,0,33.55,1445.3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1,1,72,1,1,90.8,6397.6,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,0,0,13,1,1,90.5,1201.15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,0,45.95,45.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,7,1,1,19.4,168.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,67,1,1,88.4,5798.3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,1,1,37,1,1,92.95,3415.25,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,13,1,1,20.45,254.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,26,1,0,19.4,525.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,61,1,0,89.65,5308.7,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0,15,1,1,51.1,711.15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,68,1,0,85.3,5560.0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,13,1,0,61.8,750.1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,1,0,0,5,1,0,78.95,378.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,16,1,1,98.75,1587.55,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,2,1,0,45.85,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,4,1,1,97.95,384.5,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,7,1,1,101.95,700.85,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,0,0,25.85,25.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,23,1,0,20.4,478.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,0,9,1,1,94.85,890.6,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1,1,1,60,1,1,74.85,4456.35,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,1,0,71,1,0,89.3,6388.65,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,4,1,1,70.9,273.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,67,0,0,54.2,3623.95,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,1,1,33,1,1,103.7,3467.0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
0,1,1,0,8,1,1,84.0,613.4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,1,71,1,1,105.1,7548.1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,4,1,0,101.15,385.9,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,3,1,0,55.15,159.15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,1,72,1,0,90.45,6565.85,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,1,25,1,0,20.05,471.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,1,0,16,1,1,85.35,1375.15,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1,1,0,72,1,1,102.65,7550.3,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
1,1,0,0,49,1,1,96.2,4718.25,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,9,1,0,50.85,466.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,64,1,0,102.1,6688.1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,1,1,0,19.85,19.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,56,1,1,105.45,5916.95,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
0,0,1,0,49,1,0,106.65,5174.35,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,1,0,0,2,1,1,78.55,149.55,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,71,1,1,24.65,1710.15,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,1,71,1,1,85.45,6028.95,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,1,1,31,1,0,25.75,755.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,6,1,1,87.95,522.35,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,1,43,1,0,20.0,817.95,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,40,0,1,54.55,2236.2,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False
1,0,1,1,28,1,0,64.4,1802.15,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,2,0,0,24.3,38.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,14,1,1,71.0,914.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,1,1,1,48.55,48.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,53,1,1,100.3,5200.8,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,0,0,65,1,1,109.15,6941.2,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,1,29,1,0,100.55,2830.45,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,0,0,1,33,0,0,34.05,1113.95,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,11,0,1,29.6,346.45,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
